NAME	TITLE	SCORE	
ARL3	ADP ribosylation factor like GTPase 3 [Source:HGNC Symbol;Acc:HGNC:694]	-0.045992605	
DAPK2	death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]	-0.046068292	
PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:8575]	-0.046268146	
DOK3	docking protein 3 [Source:HGNC Symbol;Acc:HGNC:24583]	-0.04628544	
TTC27	tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986]	-0.046528477	
LCMT1	leucine carboxyl methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17557]	-0.046534024	
EFHD2	EF-hand domain family member D2 [Source:HGNC Symbol;Acc:HGNC:28670]	-0.046566732	
PHF8	PHD finger protein 8 [Source:HGNC Symbol;Acc:HGNC:20672]	-0.046612907	
TBL3	transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]	-0.04668015	
RHOG	ras homolog family member G [Source:HGNC Symbol;Acc:HGNC:672]	-0.04687104	
SNX12	sorting nexin 12 [Source:HGNC Symbol;Acc:HGNC:14976]	-0.046901103	
YAP1	Yes1 associated transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:16262]	-0.046966914	
FBL	fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599]	-0.04706358	
FTH1	ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]	-0.04715086	
APOF	apolipoprotein F [Source:HGNC Symbol;Acc:HGNC:615]	-0.047193296	
MARK2	microtubule affinity regulating kinase 2 [Source:HGNC Symbol;Acc:HGNC:3332]	-0.047214296	
USP11	ubiquitin specific peptidase 11 [Source:HGNC Symbol;Acc:HGNC:12609]	-0.04741679	
BAG3	BAG cochaperone 3 [Source:HGNC Symbol;Acc:HGNC:939]	-0.047523804	
ZFP36L1	ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107]	-0.04753359	
OAF	out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]	-0.047691375	
TRIOBP	TRIO and F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:17009]	-0.04782173	
DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24013]	-0.048075795	
WRNIP1	WRN helicase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20876]	-0.04827075	
DDX3X	DEAD-box helicase 3 X-linked [Source:HGNC Symbol;Acc:HGNC:2745]	-0.048331987	
AGTRAP	angiotensin II receptor associated protein [Source:HGNC Symbol;Acc:HGNC:13539]	-0.04836623	
POLR1B	RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]	-0.0484235	
ILF3	interleukin enhancer binding factor 3 [Source:HGNC Symbol;Acc:HGNC:6038]	-0.048438612	
CAPZB	capping actin protein of muscle Z-line subunit beta [Source:HGNC Symbol;Acc:HGNC:1491]	-0.04861727	
EIF4G1	eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296]	-0.048753247	
LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3 [Source:HGNC Symbol;Acc:HGNC:15606]	-0.048819654	
PGM2	phosphoglucomutase 2 [Source:HGNC Symbol;Acc:HGNC:8906]	-0.048942648	
FAM50A	family with sequence similarity 50 member A [Source:HGNC Symbol;Acc:HGNC:18786]	-0.048975397	
DES	desmin [Source:HGNC Symbol;Acc:HGNC:2770]	-0.04938036	
EXOC6B	exocyst complex component 6B [Source:HGNC Symbol;Acc:HGNC:17085]	-0.049399156	
DOHH	deoxyhypusine hydroxylase [Source:HGNC Symbol;Acc:HGNC:28662]	-0.04950055	
PADI4	peptidyl arginine deiminase 4 [Source:HGNC Symbol;Acc:HGNC:18368]	-0.049645305	
CD3EAP	CD3e molecule associated protein [Source:HGNC Symbol;Acc:HGNC:24219]	-0.049646363	
AAMDC	adipogenesis associated Mth938 domain containing [Source:HGNC Symbol;Acc:HGNC:30205]	-0.049826726	
FURIN	furin, paired basic amino acid cleaving enzyme [Source:HGNC Symbol;Acc:HGNC:8568]	-0.049966708	
BECN1	beclin 1 [Source:HGNC Symbol;Acc:HGNC:1034]	-0.05015055	
UBLCP1	ubiquitin like domain containing CTD phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28110]	-0.05017951	
MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6866]	-0.050186623	
SGTB	small glutamine rich tetratricopeptide repeat containing beta [Source:HGNC Symbol;Acc:HGNC:23567]	-0.050232243	
SERPINB10	serpin family B member 10 [Source:HGNC Symbol;Acc:HGNC:8942]	-0.050311446	
ITGA4	integrin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6140]	-0.050602905	
NELFCD	negative elongation factor complex member C/D [Source:HGNC Symbol;Acc:HGNC:15934]	-0.050617106	
FKBP1A	FKBP prolyl isomerase 1A [Source:HGNC Symbol;Acc:HGNC:3711]	-0.05083518	
CNRIP1	cannabinoid receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24546]	-0.05103763	
VPS13C	vacuolar protein sorting 13 homolog C [Source:HGNC Symbol;Acc:HGNC:23594]	-0.051430527	
REXO4	REX4 homolog, 3'-5' exonuclease [Source:HGNC Symbol;Acc:HGNC:12820]	-0.051634863	
NSMCE1	NSE1 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:29897]	-0.051776987	
MAK16	MAK16 homolog [Source:HGNC Symbol;Acc:HGNC:13703]	-0.05186934	
IGF2	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]	-0.051934537	
NCF2	neutrophil cytosolic factor 2 [Source:HGNC Symbol;Acc:HGNC:7661]	-0.051969983	
FBXL18	F-box and leucine rich repeat protein 18 [Source:HGNC Symbol;Acc:HGNC:21874]	-0.05245512	
SHBG	sex hormone binding globulin [Source:HGNC Symbol;Acc:HGNC:10839]	-0.05255902	
MEAK7	MTOR associated protein, eak-7 homolog [Source:HGNC Symbol;Acc:HGNC:29325]	-0.0527768	
CDK2	cyclin dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771]	-0.05279905	
FAM118B	family with sequence similarity 118 member B [Source:HGNC Symbol;Acc:HGNC:26110]	-0.052869055	
ARHGAP9	Rho GTPase activating protein 9 [Source:HGNC Symbol;Acc:HGNC:14130]	-0.053091347	
NCKAP1L	NCK associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:4862]	-0.053188864	
CLEC4M	C-type lectin domain family 4 member M [Source:HGNC Symbol;Acc:HGNC:13523]	-0.053886224	
WDR18	WD repeat domain 18 [Source:HGNC Symbol;Acc:HGNC:17956]	-0.054008227	
TLN2	talin 2 [Source:HGNC Symbol;Acc:HGNC:15447]	-0.054226488	
INIP	INTS3 and NABP interacting protein [Source:HGNC Symbol;Acc:HGNC:24994]	-0.054288268	
TSC2	TSC complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:12363]	-0.054320533	
DAZAP1	DAZ associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2683]	-0.054377314	
SNCA	synuclein alpha [Source:HGNC Symbol;Acc:HGNC:11138]	-0.054408927	
ARF4	ADP ribosylation factor 4 [Source:HGNC Symbol;Acc:HGNC:655]	-0.054413438	
IGLV5-45	immunoglobulin lambda variable 5-45 [Source:HGNC Symbol;Acc:HGNC:5924]	-0.054478936	
CBLB	Cbl proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:1542]	-0.055269152	
TANK	TRAF family member associated NFKB activator [Source:HGNC Symbol;Acc:HGNC:11562]	-0.055334907	
DHX37	DEAH-box helicase 37 [Source:HGNC Symbol;Acc:HGNC:17210]	-0.055354774	
CIRBP	cold inducible RNA binding protein [Source:HGNC Symbol;Acc:HGNC:1982]	-0.055398196	
CORO7	coronin 7 [Source:HGNC Symbol;Acc:HGNC:26161]	-0.05546264	
DBR1	debranching RNA lariats 1 [Source:HGNC Symbol;Acc:HGNC:15594]	-0.055509895	
UNC119B	unc-119 lipid binding chaperone B [Source:HGNC Symbol;Acc:HGNC:16488]	-0.055679146	
KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229]	-0.055869512	
AAGAB	alpha and gamma adaptin binding protein [Source:HGNC Symbol;Acc:HGNC:25662]	-0.05605458	
NHEJ1	non-homologous end joining factor 1 [Source:HGNC Symbol;Acc:HGNC:25737]	-0.056353852	
BZW2	basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808]	-0.056393594	
OSTF1	osteoclast stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:8510]	-0.056833398	
NRM	nurim [Source:HGNC Symbol;Acc:HGNC:8003]	-0.05710718	
SDCBP	syndecan binding protein [Source:HGNC Symbol;Acc:HGNC:10662]	-0.05717843	
ZFYVE19	zinc finger FYVE-type containing 19 [Source:HGNC Symbol;Acc:HGNC:20758]	-0.057286516	
CAND1	cullin associated and neddylation dissociated 1 [Source:HGNC Symbol;Acc:HGNC:30688]	-0.05775094	
LMNA	lamin A/C [Source:HGNC Symbol;Acc:HGNC:6636]	-0.05794582	
NCKAP1	NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666]	-0.057973683	
CENPC	centromere protein C [Source:HGNC Symbol;Acc:HGNC:1854]	-0.058177177	
CPNE2	copine 2 [Source:HGNC Symbol;Acc:HGNC:2315]	-0.058302615	
TERF2IP	TERF2 interacting protein [Source:HGNC Symbol;Acc:HGNC:19246]	-0.058633592	
PPP3CB	protein phosphatase 3 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9315]	-0.05863496	
DDX39B	DExD-box helicase 39B [Source:HGNC Symbol;Acc:HGNC:13917]	-0.05887749	
C20orf27	chromosome 20 open reading frame 27 [Source:HGNC Symbol;Acc:HGNC:15873]	-0.05892086	
ATP6V1D	ATPase H+ transporting V1 subunit D [Source:HGNC Symbol;Acc:HGNC:13527]	-0.0590877	
CPNE8	copine 8 [Source:HGNC Symbol;Acc:HGNC:23498]	-0.05927006	
MYCBP2	MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]	-0.05937969	
SEPTIN7	septin 7 [Source:HGNC Symbol;Acc:HGNC:1717]	-0.059408218	
UBP1	upstream binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12507]	-0.059534125	
N6AMT1	N-6 adenine-specific DNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:16021]	-0.059669707	
HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	-0.059725415	
SEPTIN2	septin 2 [Source:HGNC Symbol;Acc:HGNC:7729]	-0.059952673	
RPAP2	RNA polymerase II associated protein 2 [Source:HGNC Symbol;Acc:HGNC:25791]	-0.060066536	
TNFAIP8	TNF alpha induced protein 8 [Source:HGNC Symbol;Acc:HGNC:17260]	-0.060201094	
WDR48	WD repeat domain 48 [Source:HGNC Symbol;Acc:HGNC:30914]	-0.060429517	
IGLV1-51	immunoglobulin lambda variable 1-51 [Source:HGNC Symbol;Acc:HGNC:5882]	-0.060510777	
IGHV3-64D	immunoglobulin heavy variable 3-64D [Source:HGNC Symbol;Acc:HGNC:49603]	-0.060595542	
CTSS	cathepsin S [Source:HGNC Symbol;Acc:HGNC:2545]	-0.060828336	
OAT	ornithine aminotransferase [Source:HGNC Symbol;Acc:HGNC:8091]	-0.06084435	
AZI2	5-azacytidine induced 2 [Source:HGNC Symbol;Acc:HGNC:24002]	-0.060849383	
AMPD3	adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]	-0.06092518	
DIS3	DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease [Source:HGNC Symbol;Acc:HGNC:20604]	-0.06092986	
GFOD1	glucose-fructose oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21096]	-0.06120156	
PTX3	pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]	-0.06126116	
ASF1A	anti-silencing function 1A histone chaperone [Source:HGNC Symbol;Acc:HGNC:20995]	-0.061279327	
SFSWAP	splicing factor SWAP [Source:HGNC Symbol;Acc:HGNC:10790]	-0.061330575	
SCAF8	SR-related CTD associated factor 8 [Source:HGNC Symbol;Acc:HGNC:20959]	-0.06159338	
LRWD1	leucine rich repeats and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21769]	-0.061649766	
EXOC5	exocyst complex component 5 [Source:HGNC Symbol;Acc:HGNC:10696]	-0.06167047	
STK24	serine/threonine kinase 24 [Source:HGNC Symbol;Acc:HGNC:11403]	-0.06178418	
CEACAM1	CEA cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:1814]	-0.061942004	
TRA2A	transformer 2 alpha homolog [Source:HGNC Symbol;Acc:HGNC:16645]	-0.06207976	
PBK	PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]	-0.062227417	
DIMT1	DIMT1 rRNA methyltransferase and ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:30217]	-0.06260298	
CCL21	C-C motif chemokine ligand 21 [Source:HGNC Symbol;Acc:HGNC:10620]	-0.06293896	
PHF10	PHD finger protein 10 [Source:HGNC Symbol;Acc:HGNC:18250]	-0.06297592	
BNIP2	BCL2 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1083]	-0.06313152	
LIN7C	lin-7 homolog C, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17789]	-0.0631943	
COP1	COP1 E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:17440]	-0.06347673	
RPS19BP1	ribosomal protein S19 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28749]	-0.06362191	
PRPF39	pre-mRNA processing factor 39 [Source:HGNC Symbol;Acc:HGNC:20314]	-0.06376049	
ALOX5AP	arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]	-0.06418621	
PGLYRP1	peptidoglycan recognition protein 1 [Source:HGNC Symbol;Acc:HGNC:8904]	-0.06443323	
SLC25A40	solute carrier family 25 member 40 [Source:HGNC Symbol;Acc:HGNC:29680]	-0.06488107	
PLSCR4	phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497]	-0.06498991	
ELF1	E74 like ETS transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3316]	-0.065237015	
NFKB2	nuclear factor kappa B subunit 2 [Source:HGNC Symbol;Acc:HGNC:7795]	-0.06565775	
FABP5	fatty acid binding protein 5 [Source:HGNC Symbol;Acc:HGNC:3560]	-0.06576487	
ITGB5	integrin subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:6160]	-0.06577196	
SERPINA10	serpin family A member 10 [Source:HGNC Symbol;Acc:HGNC:15996]	-0.06612351	
INPP5B	inositol polyphosphate-5-phosphatase B [Source:HGNC Symbol;Acc:HGNC:6077]	-0.06618519	
MAPK13	mitogen-activated protein kinase 13 [Source:HGNC Symbol;Acc:HGNC:6875]	-0.06655944	
PRCC	proline rich mitotic checkpoint control factor [Source:HGNC Symbol;Acc:HGNC:9343]	-0.06676732	
SNRPD2	small nuclear ribonucleoprotein D2 polypeptide [Source:HGNC Symbol;Acc:HGNC:11159]	-0.06678245	
PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G [Source:HGNC Symbol;Acc:HGNC:9278]	-0.06679787	
SHOC2	SHOC2 leucine rich repeat scaffold protein [Source:HGNC Symbol;Acc:HGNC:15454]	-0.066881336	
SMAD2	SMAD family member 2 [Source:HGNC Symbol;Acc:HGNC:6768]	-0.066965334	
WASF2	WASP family member 2 [Source:HGNC Symbol;Acc:HGNC:12733]	-0.06697747	
GNPTG	N-acetylglucosamine-1-phosphate transferase subunit gamma [Source:HGNC Symbol;Acc:HGNC:23026]	-0.06706254	
TBCC	tubulin folding cofactor C [Source:HGNC Symbol;Acc:HGNC:11580]	-0.06762106	
PARN	poly(A)-specific ribonuclease [Source:HGNC Symbol;Acc:HGNC:8609]	-0.067723945	
SENP3	SUMO specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:17862]	-0.06775949	
KPNA2	karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]	-0.06777467	
EGFL7	EGF like domain multiple 7 [Source:HGNC Symbol;Acc:HGNC:20594]	-0.0678112	
TBC1D2B	TBC1 domain family member 2B [Source:HGNC Symbol;Acc:HGNC:29183]	-0.067831494	
CEP170	centrosomal protein 170 [Source:HGNC Symbol;Acc:HGNC:28920]	-0.06783484	
POLR1A	RNA polymerase I subunit A [Source:HGNC Symbol;Acc:HGNC:17264]	-0.06814324	
MECP2	methyl-CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	-0.0681703	
SGCD	sarcoglycan delta [Source:HGNC Symbol;Acc:HGNC:10807]	-0.068361014	
YTHDC1	YTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30626]	-0.068376295	
RILPL1	Rab interacting lysosomal protein like 1 [Source:HGNC Symbol;Acc:HGNC:26814]	-0.06845493	
PNPLA8	patatin like phospholipase domain containing 8 [Source:HGNC Symbol;Acc:HGNC:28900]	-0.068558164	
GSK3B	glycogen synthase kinase 3 beta [Source:HGNC Symbol;Acc:HGNC:4617]	-0.068947256	
IL1RAP	interleukin 1 receptor accessory protein [Source:HGNC Symbol;Acc:HGNC:5995]	-0.06906433	
BST2	bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]	-0.06918133	
ANG	angiogenin [Source:HGNC Symbol;Acc:HGNC:483]	-0.06918925	
TRIM21	tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312]	-0.069196716	
DCK	deoxycytidine kinase [Source:HGNC Symbol;Acc:HGNC:2704]	-0.0693156	
NSUN2	NOP2/Sun RNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:25994]	-0.06932736	
ARID3A	AT-rich interaction domain 3A [Source:HGNC Symbol;Acc:HGNC:3031]	-0.06940471	
NCK2	NCK adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:7665]	-0.06947194	
LYAR	Ly1 antibody reactive [Source:HGNC Symbol;Acc:HGNC:26021]	-0.06961343	
SH3GLB1	SH3 domain containing GRB2 like, endophilin B1 [Source:HGNC Symbol;Acc:HGNC:10833]	-0.069645405	
NKRF	NFKB repressing factor [Source:HGNC Symbol;Acc:HGNC:19374]	-0.06979965	
GATAD2A	GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]	-0.06989979	
ARHGAP30	Rho GTPase activating protein 30 [Source:HGNC Symbol;Acc:HGNC:27414]	-0.0699381	
VTN	vitronectin [Source:HGNC Symbol;Acc:HGNC:12724]	-0.07015157	
HSPA12A	heat shock protein family A (Hsp70) member 12A [Source:HGNC Symbol;Acc:HGNC:19022]	-0.07038015	
GTF2F2	general transcription factor IIF subunit 2 [Source:HGNC Symbol;Acc:HGNC:4653]	-0.0704772	
YBEY	ybeY metalloendoribonuclease [Source:HGNC Symbol;Acc:HGNC:1299]	-0.070531	
ADAMDEC1	ADAM like decysin 1 [Source:HGNC Symbol;Acc:HGNC:16299]	-0.07091462	
CAMP	cathelicidin antimicrobial peptide [Source:HGNC Symbol;Acc:HGNC:1472]	-0.07116958	
APOA1	apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600]	-0.07118273	
IGKV3-20	immunoglobulin kappa variable 3-20 [Source:HGNC Symbol;Acc:HGNC:5817]	-0.071304694	
PGLYRP2	peptidoglycan recognition protein 2 [Source:HGNC Symbol;Acc:HGNC:30013]	-0.071406744	
PIGK	phosphatidylinositol glycan anchor biosynthesis class K [Source:HGNC Symbol;Acc:HGNC:8965]	-0.071420975	
NNMT	nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]	-0.07145855	
ABI2	abl interactor 2 [Source:HGNC Symbol;Acc:HGNC:24011]	-0.07155527	
TRPV2	transient receptor potential cation channel subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:18082]	-0.07160763	
LCN2	lipocalin 2 [Source:HGNC Symbol;Acc:HGNC:6526]	-0.07171541	
RASSF7	Ras association domain family member 7 [Source:HGNC Symbol;Acc:HGNC:1166]	-0.072062545	
SRFBP1	serum response factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26333]	-0.07210324	
FMNL1	formin like 1 [Source:HGNC Symbol;Acc:HGNC:1212]	-0.07234843	
TSG101	tumor susceptibility 101 [Source:HGNC Symbol;Acc:HGNC:15971]	-0.07270283	
TBC1D8	TBC1 domain family member 8 [Source:HGNC Symbol;Acc:HGNC:17791]	-0.07279956	
WDR70	WD repeat domain 70 [Source:HGNC Symbol;Acc:HGNC:25495]	-0.07282713	
STING1	stimulator of interferon response cGAMP interactor 1 [Source:HGNC Symbol;Acc:HGNC:27962]	-0.07304986	
SEPTIN11	septin 11 [Source:HGNC Symbol;Acc:HGNC:25589]	-0.073147275	
TRAM1	translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:20568]	-0.07316577	
MAPKAP1	MAPK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18752]	-0.073201515	
ATG5	autophagy related 5 [Source:HGNC Symbol;Acc:HGNC:589]	-0.07336752	
CXorf56	chromosome X open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:26239]	-0.07370158	
KLHDC4	kelch domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25272]	-0.07378874	
HCK	HCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4840]	-0.07466712	
PTPRA	protein tyrosine phosphatase receptor type A [Source:HGNC Symbol;Acc:HGNC:9664]	-0.07469004	
MPHOSPH6	M-phase phosphoprotein 6 [Source:HGNC Symbol;Acc:HGNC:7214]	-0.075162046	
DDX51	DEAD-box helicase 51 [Source:HGNC Symbol;Acc:HGNC:20082]	-0.07544602	
DCLK1	doublecortin like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2700]	-0.07560208	
HP1BP3	heterochromatin protein 1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24973]	-0.07588724	
SPEN	spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575]	-0.07595948	
TNFAIP8L2	TNF alpha induced protein 8 like 2 [Source:HGNC Symbol;Acc:HGNC:26277]	-0.07608364	
BAIAP2	BAR/IMD domain containing adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:947]	-0.07616773	
MAN1B1	mannosidase alpha class 1B member 1 [Source:HGNC Symbol;Acc:HGNC:6823]	-0.07627132	
ING1	inhibitor of growth family member 1 [Source:HGNC Symbol;Acc:HGNC:6062]	-0.076362155	
INTS13	integrator complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:20174]	-0.07636344	
PTAR1	protein prenyltransferase alpha subunit repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:30449]	-0.07658735	
IL1RN	interleukin 1 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:6000]	-0.07673933	
MSI2	musashi RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]	-0.07674305	
ARPC1B	actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]	-0.077042334	
LRBA	LPS responsive beige-like anchor protein [Source:HGNC Symbol;Acc:HGNC:1742]	-0.0772082	
MYH10	myosin heavy chain 10 [Source:HGNC Symbol;Acc:HGNC:7568]	-0.07736055	
NXF1	nuclear RNA export factor 1 [Source:HGNC Symbol;Acc:HGNC:8071]	-0.07755501	
LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 [Source:HGNC Symbol;Acc:HGNC:29796]	-0.07761156	
BRIX1	biogenesis of ribosomes BRX1 [Source:HGNC Symbol;Acc:HGNC:24170]	-0.07764277	
TNIP1	TNFAIP3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16903]	-0.07773052	
HMGB1	high mobility group box 1 [Source:HGNC Symbol;Acc:HGNC:4983]	-0.07778707	
RICTOR	RPTOR independent companion of MTOR complex 2 [Source:HGNC Symbol;Acc:HGNC:28611]	-0.07831359	
ZC3H14	zinc finger CCCH-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20509]	-0.07847783	
LLGL1	LLGL scribble cell polarity complex component 1 [Source:HGNC Symbol;Acc:HGNC:6628]	-0.07850447	
PRKG1	protein kinase cGMP-dependent 1 [Source:HGNC Symbol;Acc:HGNC:9414]	-0.078587644	
HTATSF1	HIV-1 Tat specific factor 1 [Source:HGNC Symbol;Acc:HGNC:5276]	-0.07859124	
C5AR1	complement C5a receptor 1 [Source:HGNC Symbol;Acc:HGNC:1338]	-0.07871014	
MYCBP	MYC binding protein [Source:HGNC Symbol;Acc:HGNC:7554]	-0.079379074	
CPE	carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303]	-0.07938541	
HSPH1	heat shock protein family H (Hsp110) member 1 [Source:HGNC Symbol;Acc:HGNC:16969]	-0.07944073	
ERMP1	endoplasmic reticulum metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:23703]	-0.079494685	
EVL	Enah/Vasp-like [Source:HGNC Symbol;Acc:HGNC:20234]	-0.07963104	
CHURC1	churchill domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20099]	-0.07978477	
RRP12	ribosomal RNA processing 12 homolog [Source:HGNC Symbol;Acc:HGNC:29100]	-0.0798187	
HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1 [Source:HGNC Symbol;Acc:HGNC:4867]	-0.08000165	
BTF3L4	basic transcription factor 3 like 4 [Source:HGNC Symbol;Acc:HGNC:30547]	-0.08003075	
NOC3L	NOC3 like DNA replication regulator [Source:HGNC Symbol;Acc:HGNC:24034]	-0.0801708	
PYCARD	PYD and CARD domain containing [Source:HGNC Symbol;Acc:HGNC:16608]	-0.0802238	
CORO1A	coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]	-0.080248065	
ZC3HAV1L	zinc finger CCCH-type containing, antiviral 1 like [Source:HGNC Symbol;Acc:HGNC:22423]	-0.080447726	
INTS3	integrator complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26153]	-0.08049279	
AFF4	AF4/FMR2 family member 4 [Source:HGNC Symbol;Acc:HGNC:17869]	-0.0805955	
RBM26	RNA binding motif protein 26 [Source:HGNC Symbol;Acc:HGNC:20327]	-0.08121577	
ICAM3	intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346]	-0.08126693	
UPP1	uridine phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12576]	-0.08133819	
RANBP2	RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]	-0.08137917	
RASSF2	Ras association domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883]	-0.081383675	
WDR41	WD repeat domain 41 [Source:HGNC Symbol;Acc:HGNC:25601]	-0.08143876	
SET	SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760]	-0.08147332	
PLCG2	phospholipase C gamma 2 [Source:HGNC Symbol;Acc:HGNC:9066]	-0.08148892	
POLR3C	RNA polymerase III subunit C [Source:HGNC Symbol;Acc:HGNC:30076]	-0.08173088	
H1-2	H1.2 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4716]	-0.08182418	
IGHV3-49	immunoglobulin heavy variable 3-49 [Source:HGNC Symbol;Acc:HGNC:5607]	-0.08184162	
STX6	syntaxin 6 [Source:HGNC Symbol;Acc:HGNC:11441]	-0.08184793	
PHF23	PHD finger protein 23 [Source:HGNC Symbol;Acc:HGNC:28428]	-0.082124464	
